1738560100,119.0551,1738560100,119,0.05509186,0.05380064,4.841165,590116026,28
1738561124,167.5208,1738561124,166,1.520813,1.485169,5.586866,591140068,29
1738562148,219.817,1738562148,218,1.817032,1.774445,5.80584,592164115,31
1738563172,267.0234,1738563172,269,-1.976563,-1.930237,5.817674,593188157,30
1738564196,311.5073,1738564196,316,-4.492676,-4.387379,5.734817,594212196,24
1738565220,359.4734,1738565220,357,2.47345,2.415478,5.592777,595236238,28
1738566244,413.4835,1738566244,410,3.48349,3.401845,5.438901,596260286,30
1738567268,457.7411,1738567268,460,-2.258911,-2.205968,5.243599,597284326,30
1738568292,507.5449,1738568292,511,-3.455139,-3.374159,5.225844,598308369,25
1738569316,558.3721,1738569316,549,9.37207,9.152412,5.40339,599332415,33
1738570340,605.0965,1738570340,609,-3.903503,-3.812015,5.468491,600356455,27
1738571364,653.6866,1738571364,649,4.686646,4.576802,5.521756,601380499,31
1738572388,695.9518,1738572388,701,-5.048157,-4.929841,5.569103,602404535,26
1738573412,740.9401,1738573412,740,0.9401245,0.9180902,5.592778,603428575,27
1738574436,789.7072,1738574436,786,3.707214,3.620326,5.504007,604452618,30
1738575460,837.7446,1738575460,837,0.7445679,0.727117,5.509928,605476660,29
1738576484,920.3099,1738576484,886,34.30988,33.50574,6.510107,606500737,64
1738577508,975.8602,1738577509,12,-36.13983,-35.2928,6.29112,607524788,30
1738578533,22.67318,1738578533,24,-1.326817,-1.295719,6.012954,608548828,28
1738579557,67.66453,1738579557,67,0.6645279,0.648953,5.971522,609572867,29
1738580581,116.6742,1738580581,114,2.67424,2.611562,5.722953,610596912,32
1738581605,167.1945,1738581605,166,1.194519,1.166523,5.699279,611620955,31
1738582629,212.6796,1738582629,217,-4.320419,-4.219159,5.462554,612644995,27
1738583653,255.9378,1738583653,256,-0.06222534,-0.06076693,5.113387,613669032,26
1738584677,346.4018,1738584677,298,48.40182,47.26741,6.178675,614693117,73
1738585701,445.9616,1738585701,437,8.961639,8.7516,7.125587,615717210,81
1738586725,497.3394,1738586725,547,-49.66058,-48.49666,7.664106,616741256,34
1738587749,541.5991,1738587749,549,-7.40094,-7.22748,6.930236,617765294,27
1738588773,651.1402,1738588773,586,65.1402,63.61347,8.042825,618789399,95
1738589797,733.655,1738589797,766,-32.34497,-31.58688,7.882995,619813478,67
1738590821,781.6832,1738590821,819,-37.31683,-36.44222,6.788136,620837516,26
1738591845,827.4519,1738591845,827,0.4519043,0.4413127,5.722882,621861557,29
1738592869,896.9739,1738592869,894,2.973938,2.904236,4.64579,622885619,30
1738593893,956.871,1738593893,946,10.87097,10.61618,3.687052,623909672,39
1738594918,5.87747,1738594918,12,-6.12253,-5.979033,4.024399,624933715,30
1738595942,57.79056,1738595942,49,8.790558,8.584529,5.071921,625957761,35
1738596966,103.5301,1738596966,110,-6.469879,-6.318241,4.633986,626981800,29
1738597990,163.3119,1738597990,149,14.31186,13.97642,4.344001,628005854,41
1738599014,218.4292,1738599014,220,-1.570755,-1.53394,5.137039,629029934,68
1738600038,295.0692,1738600038,302,-6.930817,-6.768375,5.941905,630053973,28
1738601062,369.1899,1738601062,341,28.18991,27.52921,6.539637,631078044,59
1738602086,467.9533,1738602086,447,20.95334,20.46224,7.504289,632102133,75
1738603110,510.7755,1738603110,560,-49.22452,-48.07082,7.001234,633126169,27
1738604134,571.8763,1738604134,558,13.87628,13.55106,7.1906,634150224,41
1738605158,613.9454,1738605158,636,-22.05463,-21.53772,5.379638,635174303,64
1738606182,707.0356,1738606182,697,10.03564,9.800434,-1.384937,636198604,287
1738607207,19.78137,1738607207,12,7.781374,7.598998,-6.652097,637222904,280
1738608231,322.3961,1738608231,311,11.39612,11.12902,-10.30922,638247208,285
1738609255,628.9229,1738609255,608,20.92291,20.43253,-6.686898,639271252,32
1738610279,703.5985,1738610279,667,36.59851,35.74073,-1.650748,640295318,52
1738611303,751.6017,1738611303,766,-14.39832,-14.06085,3.473787,641319359,29
1738612327,806.3919,1738612327,796,10.39191,10.14835,9.633756,642343407,37
1738613351,902.978,1738613351,867,35.97803,35.13479,15.45665,643367497,76
1738614376,209.7697,1738614376,13,196.7697,192.1579,26.93096,644391798,281
1738615400,253.7576,1738615400,530,-276.2424,-269.768,26.86081,645415883,73
1738616424,347.5575,1738616424,366,-18.44247,-18.01023,14.42187,646440181,285
1738617448,650.525,1738617448,660,-9.475037,-9.252965,9.113526,647464220,27
1738618472,723.7275,1738618472,698,25.72754,25.12455,2.834783,648488287,55
1738619496,768.7097,1738619496,792,-23.29028,-22.74442,2.373206,649512326,28
1738620520,827.3451,1738620520,811,16.34509,15.962,3.130669,650536378,40
1738621544,881.3266,1738621544,881,0.3265991,0.3189444,2.237091,651560459,70
1738622568,959.925,1738622568,965,-5.075012,-4.956067,2.278498,652584498,26
1738623593,26.59517,1738623593,12,14.59517,14.25309,4.184169,653608559,39
1738624617,63.78635,1738624617,78,-14.21365,-13.88052,12.3985,654632590,21
1738625641,114.5835,1738625641,110,4.583481,4.476055,12.64137,655656634,30
1738626665,158.3425,1738626665,169,-10.65747,-10.40769,5.604569,656680671,26
1738627689,237.5823,1738627689,202,35.58232,34.74836,6.439043,657704744,61
1738628713,337.9297,1738628713,318,19.92975,19.46264,8.42754,658728839,82
1738629737,439.2883,1738629737,439,0.2882996,0.2815425,9.415844,659752934,84
1738630761,482.4781,1738630761,541,-58.52188,-57.15027,2.319773,660777223,280
1738631785,778.7888,1738631785,776,2.788757,2.723396,2.189608,661801260,26
1738632809,824.1533,1738632809,820,4.15332,4.055977,2.769585,662825300,26
1738633833,894.6099,1738633833,887,7.609924,7.431566,3.704612,663849364,28
1738634857,938.544,1738634857,939,-0.4559937,-0.4453063,4.077439,664873402,26
1738635881,982.8184,1738635881,979,3.818359,3.728866,4.752091,665897440,27
1738636906,29.78042,1738636906,27,2.780418,2.715252,5.438615,666921480,28
1738637930,77.80759,1738637930,76,1.807587,1.765221,7.25555,667945522,29
1738638954,163.7796,1738638954,156,7.779587,7.597252,10.18516,668969602,37
1738639978,471.2026,1738639978,227,244.2026,238.4791,19.92659,669993904,286
1738641002,576.8921,1738641002,788,-211.1079,-206.1601,13.35735,671018003,89
1738642026,622.642,1738642026,690,-67.35803,-65.77933,11.39835,672042042,28
1738643050,687.34,1738643050,692,-4.660034,-4.550815,9.427624,673066101,28
1738644074,735.3244,1738644074,737,-1.675598,-1.636326,7.533895,674090143,29
1738645098,786.4863,1738645098,787,-0.5137329,-0.5016923,5.604691,675114188,30
1738646122,837.0408,1738646122,837,0.04083252,0.03987551,3.50976,676138232,31
1738647146,889.1004,1738647146,886,3.100403,3.027737,1.645562,677162278,30
1738648170,988.0911,1738648170,936,52.09106,50.87018,0.970813,678186371,77
1738649195,496.0832,1738649195,76,420.0832,410.2375,11.31676,679210873,491
1738650219,603.5269,1738650220,16,-412.4731,-402.8057,16.2338,680234974,84
1738651243,704.7418,1738651243,747,-42.25818,-41.26775,14.97875,681259069,52
1738652267,810.3558,1738652267,786,24.35583,23.78499,12.97243,682283169,85
1738653291,888.0491,1738653291,920,-31.95093,-31.20208,9.788707,683307248,69
1738654315,941.3738,1738654315,977,-35.62616,-34.79117,5.711585,684331289,28
1738655340,12.36443,1738655339,993,19.36444,18.91059,2.226121,685355354,49
1738656364,74.13656,1738656364,77,-2.863441,-2.796329,-1.490352,686379408,40
1738657388,121.5225,1738657388,126,-4.477539,-4.372597,-5.591914,687403450,27
1738658412,223.3216,1738658412,156,67.32159,65.74374,-6.598547,688427546,83
1738659436,527.9862,1738659436,309,218.9862,213.8537,11.17359,689451844,288
